"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200"
"569",0.6596384,0.0504731,1.0390612,0.2604197,0.2605425,0.1321355,0.6376729,1.1120114,0.9313033,0.1741817,0.7937757,0.5753492,1.0218432,0.0994398,0.3708877,0.5184516,0.4242723,0.9246488,0.3312904,1.0316017,0.5844786,0.9918148,1.0386778,0.9733475,0.9284504,0.8682706,0.1908378,0.965801,1.1677324,0.6705694,0.9924488,0.2873651,0.5158146,0.3881609,0.2272904,0.0750531,0.088727,0.6771086,0.7472199,1.1061191,1.0779953,1.0172411,0.8096245,1.1310725,1.089312,0.4631109,0.8439622,0.8931795,0.010596,0.4992082,0.9166644,0.8960623,1.0642616,1.0512648,0.4597517,1.2154925,0.4554971,0.4241669,0.8864727,0.7951081,0.6317233,0.4247075,0.6338841,0.7505608,0.6481145,1.04998,0.9169744,0.2572899,0.9461749,0.7693323,0.5071201,0.8522108,0.0816998,0.9679683,0.6007163,0.6301468,0.6973098,0.6978572,0.4614821,1.1144229,0.6532004,0.6640374,0.7648407,0.3236345,0.2870545,0.9788338,0.9230974,0.1173629,0.3978668,0.3713281,0.3200064,0.8046008,0.9913058,0.886664,0.885587,0.1621239,0.7641008,0.649556,0.4211163,1.1845778,0.6507384,0.146005,1.0304457,0.1711746,0.728476,0.0210458,0.838372,0.8530449,0.7553238,0.2264725,1.0634524,1.1743423,0.5412439,1.0518688,0.2506712,1.0241253,0.5491511,0.2566794,1.2376438,0.9069016,0.6623263,0.0509941,1.0450189,0.8121401,0.8768056,0.4667151,1.0729313,1.1089632,0.7149726,0.8827908,0.4188553,1.0898573,0.932358,1.0906235,0.8097693,0,0.1152283,1.2262809,0.9833778,1.0446783,0.554183,0.7524015,0.2174247,1.1692467,0.0201364,1.0507309,0.1780919,1.1287949,0.6320156,0.1195192,0.9861233,0.7717541,0.3473326,0.829613,0.9299671,0.9156565,0.9930706,0.7451309,0.7324815,0.9577915,0.8624673,0.9951886,0.9929209,1.1358164,1.0363484,1.0002455,0.6392669,0.9758076,0.5550006,0.0077284,0.6143035,0.9340813,0.8570906,0.9591605,1.0170362,0.4534462,1.018747,0.7771134,0.8644253,0.7182092,0.8956241,1.0455828,0.9117342,0.932761,0.9443128,0.0449244,1.080681,0.174864,0.2938493,0.9832967,0.9272289,0.9147116,0.586223,0.2060369,0.1977277,0.3371912,0.388873,1.0300441,0.3073117,0.8613625
"570",0.6788181,0.0125356,0.6662492,0.2752947,0.2119358,0.1190706,0.6114955,1.0241701,0.8775095,0.2062201,0.6082247,0.5388794,1.1724363,0.0497127,0.4476498,0.6006816,0.464529,0.7321508,0.2502462,1.0345501,0.7372709,1.0290691,1.0088157,0.8097781,0.8362628,1.0750704,0.2792652,1.1197193,1.054068,0.6414683,1.0821531,0.1524192,0.7603757,0.341642,0.2682777,0.0664691,0.1307185,0.5185146,0.5956006,1.1002757,1.3455922,1.0451013,0.8098065,1.2726308,0.9577651,0.6274426,0.6647784,1.0265275,0.0074724,0.3993171,1.1096809,0.7871335,1.074252,0.9505529,0.4425647,0.8749639,0.4125854,0.4301399,1.1782475,1.1157912,0.6279526,0.4634646,0.4595891,0.781895,0.7936825,0.8279875,0.8175682,0.1775861,1.1635554,0.722034,0.5330029,0.6658832,0.0368489,0.8743821,0.8376385,0.6026402,0.7091405,0.8181669,0.579901,0.8252056,0.6113585,0.6650668,0.7105086,0.3123825,0.2248154,0.8828987,1.0830358,0.1673623,0.4004836,0.451449,0.2124385,0.7100134,0.8120777,0.8286864,0.8841831,0.2213779,0.6998411,0.9097302,0.4254887,0.9018657,0.7344092,0.1428514,0.9065287,0.0608922,0.7586653,0.0217288,1.0715398,0.8589466,0.6510818,0.3004141,0.9738562,1.0919783,0.4758293,0.8704406,0.3735132,1.0009669,0.6242637,0.2071601,1.0908373,0.8019194,0.7162698,0.1337752,0.9232257,0.8723368,1.0056704,0.4111003,0.8839635,0.9382663,0.8320017,0.7920221,0.4632321,0.8827908,1.1207652,0.9614691,0.6848279,0,0.0973435,1.0991759,0.895122,1.1724046,0.4367041,0.6470457,0.4183871,0.8680316,0.0153945,0.9804645,0.2478826,0.9983422,0.6079083,0.1533828,0.9152439,0.945853,0.4431777,1.0358674,0.8383442,0.9191398,0.9341701,0.805084,0.9149123,0.9026941,0.8614858,0.8124482,0.9853107,1.0667248,0.9459691,0.9689574,0.5663653,1.0428644,0.789524,0.0097276,0.6104373,0.9354284,0.9100373,1.0284682,0.995671,0.3848481,0.8221988,0.7032783,0.8576542,0.7820874,0.9136349,1.1058064,0.9354326,0.9185013,1.1710474,0.078819,0.9501073,0.2891479,0.2966855,1.0377292,1.0592597,0.7594799,0.5984839,0.232156,0.1353211,0.3373312,0.508157,0.9940154,0.3413204,0.8155032
"571",0.5459951,0.0481942,1.0491059,0.2855981,0.1219742,0.1717031,0.8611823,1.0597265,0.9832314,0.1518057,0.8296788,0.4386107,1.006906,0.0536872,0.011311,0.2201925,0.4465171,0.9025776,0.2085302,0.9940485,0.7336,0.9499508,1.1894361,0.7910943,0.9405799,0.9626589,0.1728852,1.1623479,1.0422883,0.7351688,0.8116954,0.3395142,0.5934379,0.434012,0.3876997,0.09764,0.1076678,0.5543912,0.7303099,1.0082283,1.0119848,0.947285,0.7902993,0.8644964,0.922673,0.6676338,0.6873032,0.9651031,0,0.3838013,1.0113056,0.7316274,1.381403,0.9611509,0.4691901,0.9681083,0.3954371,0.3008472,0.8675574,0.9163269,0.6116545,0.4660121,0.6438661,0.8387322,0.8416324,0.727764,0.9642183,0.2388618,1.1963605,0.7345174,0.4845767,0.5996072,0.0247454,1.1794083,0.7609399,0.5884223,0.67827,0.9320887,0.5913388,0.9085172,0.5262659,0.7035748,0.8470445,0.2602664,0.649442,0.9167987,0.9295084,0.198579,0.4371771,0.4285197,0.2772849,0.7120254,0.8595208,0.8879034,0.7252654,0.15041,0.6230095,0.8457902,0.0868587,0.8644985,0.7697656,0.0928985,1.2340277,0.0834899,0.763816,0.0244521,0.8400279,0.9584475,0.6206757,0.3156241,0.9251008,0.8652877,0.3351144,0.7913458,0.4858128,0.9698638,0.6689184,0.2044202,1.006395,0.7441889,0.6244342,0.051308,0.8682622,0.8086159,1.0312729,0.2008666,0.9728392,1.1436011,0.6004703,1.0003125,0.4081247,1.0982223,0.9886017,0.2801039,0.8095291,0.9929917,0.1363789,1.0569774,1.0390635,1.0386412,0.3420939,0.8189976,0.2645383,1.0050836,0.0099158,0.8047461,0.2301027,0.9500557,0.6532819,0.1616732,0.9267526,0.8243229,0.5927656,0.9843148,0.8401042,0.9908192,1.0214794,0.7626018,0.7729156,0.8557166,0.7043112,0.4754734,0.9410177,0.9723651,0.9384691,0.8060896,0.5599126,1.1545058,0.7095513,0.0077159,0.7612287,0.7664758,0.98686,0.9850143,1.0194046,0.3895864,1.0163628,0.6000015,1.0793046,0.7569166,0.8154387,1.0068522,1.0055743,0.8230606,0.8671483,0.197135,0.7227029,0.0164611,0.2870961,1.1018698,1.0059285,0.7356954,0.4611553,0.2701117,0.2082024,0.4479841,0.4553665,0.9457437,0.229939,0.7637278
"572",1.0442832,0.2002448,0.8794891,0.4406392,0.1721933,0.1737161,0.9715834,0.8821195,0.8835535,0.1129754,0.8568425,0.4367134,0.8216609,0.0972852,0.0102705,0.4857337,0.2523644,0.8062075,0.0470906,0.9923307,1.0391921,0.9176398,0.9183765,1.1171398,0.9301189,1.0293376,0.9872738,1.0366749,0.9025424,0.93988,0.5189297,0.3660319,0.840473,0.2799308,0.0100216,0.5363324,0.1111867,0.5542124,0.650908,0.751989,0.9682764,1.0981333,0.9178248,1.0544388,0.8987978,0.9980471,1.1477664,1.0320093,0.0288423,0.7755532,0.7992116,0.8314788,0.9673587,1.1786159,0.9669516,0.9737576,1.0350317,0.0618819,0.956627,1.1607354,0.4971232,0.5872862,0.9544073,1.1167988,0.6240723,0.4590453,0.905415,0.2696548,1.0976115,0.7339597,1.0210425,0.5659236,0.3866559,1.0212282,0.4142547,0.9833622,0.8982458,0.6791791,0.3773392,0.9055716,0.8590554,1.0177744,0.6246193,0.3238491,0.5829978,1.0657554,0.8442311,0.1788972,0.9987096,1.1051735,0.2331775,0.7932017,1.0809234,0.9980195,1.0367021,0.2865655,0.4901628,0.7773084,0.8132804,1.0313298,0.6755437,0.1545901,0.847388,0.0097363,0.9436562,0.0160677,0.9879979,0.9590392,0.6634127,0.3939286,0.8104923,0.8338864,0.6013077,0.9629148,0.4866689,0.9359889,0.6199195,0.8259163,0.9224932,0.8081244,0.6641816,0.0342975,0.9751346,0.9635059,0.9293307,0.7876837,0.9324566,0.6070102,0.6619345,0.6656487,0.5486498,0.7692316,0.8176514,0.4348568,0.4612495,0.8956862,0.0351945,0.9299023,0.6923576,1.028991,0.1794917,0.2929941,0.1139451,1.054868,0.0010581,0.682966,0.472634,0.8477063,1.1738722,0.2031425,0.6832831,1.0233121,0.3221363,1.0495567,1.0430794,0.9539596,1.1187999,0.9936944,0.6493298,0.9029748,0.8846065,0.3436843,0.9840288,0.8951578,0.9401114,0.6726899,0.5985625,0.9205037,0.286936,0.0035992,0.6200789,1.0120457,0.7773628,0.5308409,0.9442054,0.1082113,1.0180405,0.4801487,0.9300452,0.6303994,0.8189024,0.8952494,0.5954698,0.5757556,0.8557145,0.5939159,0.9901933,0.2210327,0.5854663,1.0625515,0.84361,0.8456845,0.3865341,0.7381425,0.6738749,0.8504737,0.7624254,1.1693078,0.1813783,0.9881979
"573",0.9808452,0.2344978,0.8796782,0.5071562,0.1199841,0.2159782,1.0987525,1.0851564,0.9434408,0.1757492,1.0050843,0.4415736,0.8272498,0.0457687,0.0485259,0.4147584,0.2228164,0.8242497,0.0376935,1.0609564,0.8826708,1.0273929,0.8759561,1.0844567,1.1199701,1.0737562,0.9049047,0.8753315,0.6938461,1.0041167,0.5394386,0.2839454,0.8501715,0.3262006,0.0150276,0.5997907,0.1525432,0.5479448,0.5959334,0.7458768,1.042806,1.0823075,0.9106589,0.8663298,0.92169,1.0362709,1.0850155,1.0029182,0.017336,0.6580683,0.8751874,0.8320112,0.8430555,1.0359671,0.8991902,1.0870714,0.8604317,0.0690169,0.9160967,1.1314755,0.577073,0.5900022,0.9137436,0.9383697,0.712938,0.4856903,0.8673557,0.1499501,1.0461333,0.9827253,1.079637,0.5697287,0.3887474,1.0359834,0.5551718,0.9073221,1.1040109,0.771132,0.3836828,1.1760949,0.9147803,1.1171411,0.5950889,0.2902825,0.4774289,1.0648057,0.9648364,0.1401238,0.8350513,1.0522057,0.1492294,0.7155536,0.9940166,1.0854354,1.0534902,0.3858988,0.5627564,0.8806767,0.6983269,0.9612763,0.6935812,0.2178413,0.9305981,0.000364,1.0470884,0.0095636,0.9907784,0.9045282,0.5324682,0.3981643,1.0036067,0.8624019,0.5306899,0.9398312,0.6363186,1.014893,0.5387198,0.8140658,0.8458887,0.7587828,0.7353419,0.0661419,1.0415602,0.7847873,1.0600415,0.8332135,0.9293222,0.6642837,0.7046965,0.7749171,0.7345312,0.6613094,1.0308563,0.3853984,0.6541733,0.931297,0.0681313,1.2341545,0.8982723,0.9298334,0.1813648,0.3416275,0.0501352,1.1189055,0.0010515,0.589745,0.4300196,1.0174007,1.0701801,0.1732686,0.8376974,1.1820454,0.3834192,0.9435616,0.7300939,0.9484782,0.9633419,1.0929241,0.8596589,1.0304277,1.0998198,0.3217006,1.1409387,1.0342844,1.0973953,0.8539429,0.7901189,1.1328725,0.4213039,0.0029974,0.4452178,0.9104659,0.8496769,0.6361061,1.0388902,0.1964186,0.9509098,0.4505526,1.0801911,0.5861176,0.6090179,1.0064191,0.6651891,0.5282774,1.0243394,0.6596024,0.8741348,0.2015924,0.4589514,1.0227096,0.8677367,0.8792275,0.5137363,0.6615997,0.7099863,0.9829709,0.8877915,1.0608204,0.1386679,0.5754678
"574",1.1374059,0.2656402,0.6555691,0.4358914,0.126992,0.2768488,0.9228028,1.0142558,0.9627448,0.2504879,1.1239793,0.3841405,0.9701687,0.0978798,0.0303292,0.5090358,0.2246409,0.8965447,0.0178337,0.8455341,0.9319534,0.8152859,0.7664563,0.9280114,1.0071934,0.7331349,0.9849239,0.9439258,0.6528627,1.1214428,0.5406094,0.3504434,0.7090344,0.4223477,0.000542,0.3546121,0.094171,0.5969188,0.6202063,0.7574719,1.0658574,1.0159845,1.0065084,1.0245902,1.0398636,0.9177526,0.9363112,1.0786764,0.0106786,0.6515266,0.8665998,1.0018676,0.8539427,0.9598695,0.8015815,0.8896059,0.9101184,0.0493971,0.8526234,1.0695219,0.4715655,0.4470019,1.0338065,1.1087576,0.825455,0.3667521,0.7499164,0.2817715,1.0683205,0.8660704,0.77415,0.6008014,0.3344286,0.9940904,0.5895359,0.9622192,0.8602411,1.0616172,0.3318439,0.8437016,1.0635224,0.9440762,0.5633565,0.280236,0.371879,0.9950321,0.831893,0.2095846,0.9843552,0.9877206,0.2375598,0.8446335,1.0350357,1.0886329,1.1010473,0.2910023,0.3966223,0.83844,0.7334004,1.0926312,0.7100761,0.2403367,0.8490717,0.0059719,1.1533517,0.00355,1.0346287,0.9340072,0.5777928,0.3234694,0.9629795,0.7955693,0.6335183,0.8137059,0.4641232,0.9910203,0.5022148,1.0236184,1.2384779,0.702615,0.4910702,0.0341197,0.9807785,1.0168491,0.8664115,0.7809554,0.9162112,0.6904459,0.7526251,0.6991983,0.9696556,0.7193357,1.0785052,0.3387053,0.5975931,0.9296399,0.0313372,1.1308943,0.731151,0.814542,0.2505039,0.2642546,0.0400819,1.0835851,0.0021466,0.6754148,0.4266968,1.0084847,1.0736274,0.1509704,0.7369946,0.8723751,0.4145483,1.0874057,0.9268196,1.1346378,0.9612073,0.8134806,0.7942504,1.1093988,0.9304407,0.4807397,0.834536,0.9814519,0.97469,0.9066936,0.6271722,1.1122356,0.4455428,0.0079873,0.4512524,0.9760885,0.8638773,0.6219051,0.7139184,0.1485404,1.0467804,0.5268618,1.0277913,0.6215022,0.8431523,0.932601,0.5069344,0.423061,0.9917394,0.7967586,1.0970088,0.1693848,0.6276696,0.7162535,1.1120636,0.9056175,0.3644246,0.4453486,0.7046817,0.9390098,0.7808862,0.8961953,0.1454013,0.6419265
"575",0.9866682,0.1689895,0.8129276,0.4251671,0.1503902,0.2216103,1.2008316,1.0054492,0.9551864,0,0.833394,0.5812854,0.9019374,0.0903072,0.0134624,0.5304566,0.3380583,0.9849108,0.0149879,1.0706357,0.9339811,0.8483056,0.9517344,1.0956145,0.9497777,1.2880175,0.8042833,0.9455172,0.7759528,0.7671313,0.6030005,0.3328992,0.8396014,0.6022812,0.0057645,0.4680807,0.0888972,0.370402,0.7406061,0.7546297,0.8654753,0.9780888,1.0034947,1.2305578,1.0558999,0.8979942,1.0488874,1.1666275,0.0120193,0.6361598,0.7909174,0.8187399,0.9051491,1.1247297,0.7717949,1.0447096,0.9393545,0.0552166,0.9623642,1.0214613,0.3948169,0.4704787,0.9663659,0.9850079,0.8619876,0.3573728,1.0531453,0.298187,1.2804352,0.7669393,0.9498334,0.5668579,0.4830076,1.3101192,0.4609774,1.002375,1.2267044,0.8131689,0.4236637,0.7080276,0.8737336,0.9583238,0.5895785,0.3395095,0.4377942,1.1168752,0.6972982,0.1418528,1.1712537,1.0589084,0.2013471,0.6067079,1.0112159,1.0162461,0.9759728,0.2919712,0.4397049,0.7696337,0.6665678,1.0696682,0.5090473,0.1607347,0.8290621,0.0106518,1.0258596,0.0239113,0.9550317,0.7914068,0.5905135,0.4558912,1.0527496,0.7374609,0.7639142,0.874879,0.5739845,0.8484469,0.5439361,0.8219319,0.9593928,0.6520974,0.5314986,0.0349467,1.0703232,0.8626138,0.9135301,0.9247052,1.0334646,0.7149447,0.4664382,0.848409,0.6645984,0.7947828,0.9502817,0.2871871,0.4299725,0.8005621,0.0671232,0.898244,1.0025597,0.8563492,0.2083877,0.2757349,0.0493624,0.9913172,0.0091858,0.7708942,0.376906,1.0453452,0.8665576,0.1848172,0.7672939,1.1942359,0.5724766,0.8458699,0.8013003,1.1255158,1.1104114,1.0641037,0.7470598,1.1910717,0.9471895,0.2832605,1.056729,1.2978438,0.9187118,0.8963294,0.7063934,0.8712342,0.5353755,0.0173145,0.3615756,0.8582005,0.8590499,0.3976657,1.0299394,0.1613383,0.9227013,0.4265852,1.2476069,0.5862463,0.7619799,0.8941978,0.5404402,0.3673581,1.1336402,0.6870172,0.7677592,0.2069021,0.6010234,0.9647292,0.7580925,0.9399506,0.4037467,0.7796779,0.632585,1.0040486,0.7028136,1.139829,0.1512727,0.6631021
"576",1.1089524,0.2914003,0.7598929,0.3671005,0.1105311,0.181375,1.1240738,0.96371,1.1636788,0,0.859547,0.460338,1.0618046,0.0588145,0.0164222,0.5195956,0.287767,1.0208333,0.0189948,1.02659,1.126238,0.9608974,0.7491812,0.9159935,0.8812929,0.895916,0.8573734,1.0978846,0.7846793,0.9563556,0.6210376,0.2187011,0.8390306,0.4072592,0.0031851,0.5290927,0.107593,0.4886709,0.6563514,1.0184813,0.9167232,0.9991777,0.9618613,0.9597913,0.9237401,0.9808531,1.0911515,0.9614601,0.0135275,0.6298153,0.7897664,0.6978474,0.96677,1.1006381,0.7442759,1.0134085,0.9397068,0.0526889,0.7806626,0.9191848,0.4575573,0.5234837,1.0134083,0.9885194,0.8804187,0.4498873,0.8512897,0.1802649,1.0172132,0.9488898,0.8861761,0.5340797,0.4880654,1.0635002,0.5476822,0.8371206,0.9752652,0.8247043,0.4600586,0.9543812,1.0452683,1.0232373,0.5041579,0.3397358,0.514257,0.9227934,0.8078749,0.1513454,0.9173532,1.0684877,0.3072226,0.8482989,1.0993051,1.0307021,0.9529653,0.2563075,0.5239918,0.7453952,0.4605826,0.9662208,0.5756023,0.2292507,0.9477126,0.0123656,1.0970437,0.0058723,1.1600758,0.6619454,0.8003269,0.3861909,0.9895841,0.9262194,0.7181126,1.1275779,0.6586984,1.2689683,0.6238407,0.9549451,0.9873916,0.8450828,0.7011615,0.0883279,1.0091316,0.7572187,1.0479606,0.9666862,1.1065256,0.7257311,0.6458211,0.8632854,0.6161652,0.9567707,0.9034008,0.3289133,0.489311,0.777198,0.036509,1.1560289,0.8412337,0.917895,0.1861786,0.2625133,0.0385243,1.0731049,0.0006307,0.7926603,0.4653673,0.9278053,0.7715995,0.2171368,0.8445844,1.2537485,0.3233339,0.9362864,1.026254,1.2152498,1.1104472,0.8179217,0.8115955,0.9251254,0.9269804,0.4501905,0.9275439,0.9154442,0.9616158,0.7829668,0.8026397,0.9346974,0.357501,0.0207145,0.532179,0.9388863,0.7369621,0.4578154,1.0299967,0.1055486,0.8037351,0.3431538,1.0210291,0.6911572,0.6820799,0.8453159,0.5929826,0.4575819,0.9490255,0.6197634,0.8929996,0.245376,0.4683158,0.9567628,0.8995031,0.9461823,0.3875465,0.7845206,0.7493649,0.9398358,0.7693142,0.9670595,0.2090123,0.6416582
"577",0.9636772,0.3101874,0.7460356,0.4687716,0.1302502,0.2549977,0.9706323,0.9930084,1.0562154,0,0.8558417,0.5541548,1.2077523,0.1352583,0.0494946,0.5291854,0.2514212,0.947828,0.0220243,0.8988568,0.7594414,0.7916514,0.8776245,0.862242,0.9171685,1.2736212,0.9948066,0.9553905,0.6676662,0.7206097,0.5681912,0.1752831,0.7327573,0.3267526,0.0239133,0.4497116,0.178974,0.5310205,0.5851989,0.8131497,0.9514017,1.0612196,1.0629968,1.1329402,1.1033426,0.9223272,0.8999437,1.0154519,0.0459148,0.6289643,0.8262297,0.8255519,0.8079495,1.1636786,0.6982339,1.0566131,0.9789493,0.0756475,0.7629605,1.1121279,0.4974959,0.5099694,1.0374751,1.1526902,0.6525013,0.3684762,1.0868202,0.2510316,0.963175,0.8340768,0.8142467,0.5594581,0.3952656,1.1566197,0.4754578,0.943073,0.8740705,0.7151503,0.3550571,0.9168329,1.0830097,1.070163,0.7176725,0.284753,0.3437531,0.9009421,0.8425572,0.1821183,1.059736,0.9039233,0.2020243,0.8884316,0.9273478,1.0136165,1.1134203,0.3014262,0.5466538,0.8767429,0.8326055,1.0059493,0.6307353,0.3046208,1.0588601,0.0110015,1.0455232,0.0373593,1.0818816,0.7930245,0.5542014,0.4407104,0.8990817,0.9127776,0.5448069,0.943702,0.5767292,0.9702368,0.6070208,0.7080725,0.9873535,0.8161898,0.6327405,0.0485946,0.8072203,0.7525285,0.9898557,1.0318127,1.0274832,0.6608411,0.4815218,0.7459538,0.5238174,0.8585727,0.6865284,0.4468545,0.5464129,0.6986337,0.0487276,1.0034173,0.8536148,0.7993916,0.246433,0.3627653,0.0496537,0.9982783,0.0226995,0.7185125,0.3712003,0.9702499,0.9622603,0.1497216,0.9098476,0.9839859,0.3107826,0.9259088,0.8367595,1.1192263,0.8948354,1.0054517,0.7847905,1.2507715,1.017808,0.3882319,0.9329436,0.8148621,0.9333766,0.8919952,0.6659786,1.0904378,0.3423866,0.0257701,0.5570757,1.0642394,0.8899443,0.5119613,0.8791346,0.1878719,0.973154,0.409567,0.9573184,0.7936253,0.8734546,0.9839217,0.7686306,0.316421,0.9175366,0.6010373,0.9251745,0.2498559,0.497625,0.9457311,0.8244779,0.8226032,0.4470453,0.8524179,0.6921662,0.8623015,0.8512423,1.1105273,0.2931777,0.7496027
"578",0.9149417,0.5062772,0.8550232,0.3070385,0.1614275,0.1931647,1.0509509,0.8811407,0.6195058,0.2307318,0.7616434,0.3721742,0.9940612,0.0646375,0.0134969,0.1931843,0.2257995,0.9419789,0.0084543,1.1245193,1.1186556,0.7850311,0.9772117,1.0267302,0.8954299,1.0459692,0.6571974,0.8340085,0.9822556,0.5437893,0.7158027,0.7953023,0.9783078,0.2828918,0.2066317,0.1581257,0.0572014,0.6946359,0.6420463,1.0708119,1.1730303,0.8091758,0.7850285,0.7540053,1.1930483,1.004641,0.7483866,1.0552173,0.3498826,0.7855319,0.8772577,0.6196592,0.9480443,0.9421113,0.7474499,1.0143128,0.9573254,0.2899174,0.7524265,0.4924199,0.9739829,0.3574397,0.6627415,1.214215,0.6128826,0.5332623,0.9703627,0.3311981,0.8111068,0.8209667,0.7234773,0.5657452,0.0245268,0.6763236,0.8560035,1.0826055,0.9172798,0.5189165,0.7049111,0.6283049,1.0477357,0.9638551,0.6630902,0.2184281,0.1368578,0.899204,0.9870306,0.3629692,0.5795259,1.0188318,0.0688429,0.9184411,0.3503365,0.9627339,0.9541539,0.4058503,0.3479972,0.864635,0.5277181,0.8846502,0.4189163,0.2288778,1.0009455,0.0499193,0.6328147,0.0036056,1.032191,0.3835707,0.5229474,0.5797786,1.1036132,0.9639685,0.2111338,0.8126695,0.6344513,0.9368229,0.3750369,0.8106987,0.7216295,0.3678489,0.7717697,0.0185567,0.8003063,0.9446911,0.6510554,0.8046663,1.1896866,1.1465617,0.742831,0.9343629,0.4754209,0.8807633,1.1317467,0.1395094,0.3590936,1.268665,0.1672862,1.2151164,0.8577654,1.1011011,0.188434,0.7759886,0.00445,0.8271513,0.0198995,1.1054756,0.6736392,0.963562,0.99242,0.3232261,0.8678366,1.087242,0.5028796,0.8547988,0.9013646,0.9359257,0.8934362,1.0225117,1.0925692,1.050981,0.8894649,0.444179,0.8528908,1.0960486,0.9311229,0.6089107,0.8141859,0.9146035,0.503297,0.0111304,0.812576,1.0716403,0.820325,0.7746577,1.3090185,0.3547312,0.7526372,0.1982485,0.8458641,0.5162969,0.458994,0.8853017,1.0776905,0.5808126,1.0958157,0.1854267,0.6409222,0.1719236,0.5547139,0.6277754,1.013055,0.6665409,0.198709,0.8577344,0.0746729,0.4243025,0.7523261,1.0106198,0.2514591,0.519581
"579",0.7973746,0.4636719,0.829303,0.4529717,0.1995794,0.2703849,1.0113738,0.9999583,0.6652765,0.2322234,1.3437047,0.3845279,0.8620643,0.0496799,0.0069463,0.2350506,0.2145815,0.7789928,0.0056894,0.8896295,0.9993468,0.8289978,0.9378411,1.2126447,0.9371924,0.9429705,0.7082625,1.0139423,1.0392493,0.5251373,0.8369129,0.8127948,1.1646085,0.4503794,0.2008043,0.2479198,0.1806636,0.6242025,0.580186,1.0428602,1.1171242,0.7466476,0.6880619,1.1858468,1.1658524,1.1535036,0.8278522,1.0278491,0.3544185,0.6264549,0.9082278,0.8219184,1.0315377,1.0783503,1.0571675,1.1323333,0.9988291,0.2025365,1.1214609,0.4537416,1.0533952,0.267811,0.4710526,1.0386606,0.6038515,0.5793012,1.016567,0.420061,0.7085716,1.0943408,0.7768325,0.6765918,0.0113635,0.8285776,0.8160372,1.1093128,1.251103,0.535626,0.8650021,0.4533601,1.0038495,1.114018,0.5937776,0.2517417,0.1048582,1.1087649,1.1860825,0.2746878,0.6309989,0.9775628,0.0281258,0.9022924,0.291531,1.1751845,1.0326932,0.4206662,0.2038638,0.7153509,0.5143636,0.8442345,0.5388385,0.2841241,1.1325513,0.0279926,0.7731265,0.0064942,1.2106528,0.4365705,0.5388936,0.6493459,0.9682534,0.9312372,0.2145686,0.7033901,0.4867384,1.2269084,0.2389537,0.8861023,0.6518277,0.4658386,0.5408407,0.0488826,0.7678078,0.9724098,0.6392645,0.763286,1.0665453,1.0746594,0.5716087,1.1494308,0.5843986,1.0453018,1.1276198,0.20014,0.2967923,0.9908958,0.3568338,1.0369024,0.7845368,0.921978,0.2124774,0.9269183,0.000146,0.834806,0.0252763,0.9463811,0.6403356,0.9774742,1.0261084,0.2466954,0,0.8175943,0.5547255,0.8492269,0.7024597,0.8421817,1.1898043,0.9575187,1.0084964,1.061456,1.0394798,0.4022031,0.9086008,0.7921521,0.8652686,0.7633684,0.6551299,0.9692616,0.5418845,0.0043234,0.656928,1.0648477,0.9018911,0.8286293,1.0069925,0.4669427,0.8005011,0.236758,0.9310483,0.6991682,0.758946,0.8827703,1.0011221,0.5091861,1.0150076,0.2269502,0.8253655,0.1663314,0.596449,0.5972949,0.9361622,0.8012633,0.2692825,0.877053,0.0266024,0.5085045,0.8144858,0.998129,0.2736673,0.5995706
